district,Zone,Geographical Region,region,vdc_name,vdc_code,coverage_population,target,rcs_count,Region
Arghakhanchi,Lumbini,Hill,Western,Thulapokhara ,51042,1304,1326,,Western
Rukum,Rapti,Hill,Mid-Western,Aathbisdanda ,54001,2439,2335,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Aathbiskot ,54002,3520,2833,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Arma ,54003,1783,1362,1.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Baflikot ,54004,2133,2174,1.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Bhalakacha ,54005,1665,1536,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Chaurjahari ,54006,3532,3287,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Chhiwang ,54007,2315,2136,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Chokhawang ,54008,1226,1217,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Chunwang ,54009,1322,1386,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Duli ,54010,2229,1619,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Garayala ,54011,2400,2124,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Gautamkot ,54012,2552,1983,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Ghetma ,54013,2090,1550,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Hukam ,54014,766,724,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Jang ,54015,1035,1011,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Jhula ,54016,1304,1233,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Kanda ,54017,1001,1081,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Kankri ,54018,1750,1966,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Khara ,54019,2750,2159,1.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Kholagaun ,54020,2204,2215,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Kol ,54021,1322,1312,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Kotjahari ,54022,1890,1832,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Magma ,54023,2606,2097,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Mahat ,54024,1809,1847,3.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Morawang ,54025,925,969,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Muru ,54026,1445,1419,1.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Musikotkhalanga ,54027,5751,3718,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Nuwakot ,54028,2211,2115,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Pipal ,54029,1809,1653,1.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Pokhara ,54030,1823,1555,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Purtimkanda ,54031,2110,1745,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Pwang ,54032,725,652,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Pyaugha ,54033,1727,1672,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Rangsi ,54034,886,875,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Ranmamaikot ,54035,1192,1062,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Rugha ,54036,1705,1646,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Sankha ,54037,2341,2061,2.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Simli ,54038,1927,1817,1.0,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Sisne ,54039,841,555,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Sobha ,54040,2222,2376,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Syalagadi ,54041,2107,1498,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Syalapakha ,54042,2870,2768,,Mid-Western
Rukum,Rapti,Hill,Mid-Western,Taksera ,54043,1604,1727,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Badagaun ,55001,1480,1549,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Waphukhola ,55002,1777,1190,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Bajhkanda ,55003,1252,1059,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Bame ,55004,2107,2049,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Bhalchaur ,55005,2544,2206,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Chadekareni ,55006,2382,1936,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Chhayachhetra ,55007,2293,2434,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Damachaur ,55008,2083,2143,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Dandagaun ,55009,1964,1984,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Darmakot ,55010,2273,1774,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Devsthal ,55011,2098,1402,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Dhanjaripipal ,55012,1399,1813,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Dhakadam ,55013,2725,2197,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Dhanwang ,55014,1818,1771,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Hiwalcha ,55015,1551,1669,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Jimali ,55016,1381,2707,2.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kabhrechaur ,55017,1899,1177,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kajeri ,55018,1943,1939,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kalagaun ,55019,2275,1890,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kalimatikalche ,55020,2383,2418,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kalimatirampur ,55021,2987,1956,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Karagithi ,55022,1131,1129,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kavra ,55023,1382,1569,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Khalanga ,55024,2508,2621,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Korbangjhimpe ,55025,2449,1883,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kotbara ,55026,2157,1763,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kotmola ,55027,2211,2226,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Kubhindedaha ,55028,2366,1737,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Laksmipur ,55029,1401,1296,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Lekhpokhara ,55030,1396,1646,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Majhkanda ,55031,2049,1977,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Marke ,55032,1733,1669,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Marmaparikanda ,55033,1870,1929,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Mulkhola ,55034,2376,1137,2.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Nigalchula ,55035,1205,2400,2.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Phalawang ,55036,1869,1894,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Pipalneta ,55037,856,2378,2.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Rim ,55038,1653,1474,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Saijuwaltakura ,55039,1235,1481,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Sarpanigarpa ,55040,1622,1759,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Shivarath ,55041,2274,2064,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Siddheshwari ,55042,1893,1756,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Sinbang ,55043,1173,1421,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Suikot ,55044,2112,2072,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Syanikhal ,55045,1702,1750,1.0,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Tharmare ,55046,3354,2831,,Mid-Western
Salyan,Rapti,Hill,Mid-Western,Tribeni ,55047,1832,1791,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Awalparajul ,60001,1726,1557,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Badabhairab ,60002,1173,1138,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Badakhola ,60003,1031,1096,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Badalamji ,60004,2281,2010,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Baluwatar ,60005,1165,1319,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Bansi ,60006,1482,1500,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Baraha ,60007,1553,1526,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Belpata ,60008,1090,1116,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Bhawani ,60009,871,772,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Bindhyabasini ,60010,946,1268,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Bisalla ,60011,2577,2225,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Chamunda ,60012,4653,3972,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Chauratha ,60013,1047,1225,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Dadaparajul ,60014,1869,2275,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Dullu ,60015,1416,1400,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Gamaudi ,60016,1116,1307,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Gauri ,60017,1020,1003,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Goganpani ,60018,1204,1311,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Jaganath ,60019,1105,996,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Jambukandh ,60020,2767,2248,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Kalbhairab ,60021,1708,1786,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Kalika ,60022,862,963,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Kasikandh ,60023,1936,1896,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Katti ,60024,1893,1937,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Khadkawada ,60025,2254,1817,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Kharigera ,60026,1520,1569,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Kusapani ,60027,1928,1822,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Lakandra ,60028,2638,1873,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Lakuri ,60029,1159,1525,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Lalikanda ,60030,1838,1653,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Lyatibindraseni ,60031,2983,2513,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Mairikalikathum ,60032,1995,2039,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Malika ,60033,2117,2075,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Moheltolee ,60034,1171,846,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Narayan Municipality ,60035,5082,8153,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Naulekatuwal ,60036,1669,1537,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Nepa ,60037,2299,1887,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Nomule ,60038,697,761,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Odhari ,60039,991,1069,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Padukasthan ,60040,1904,1919,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Pagnath ,60041,1146,995,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Piladi ,60042,1276,1138,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Pipalkot ,60043,1378,992,2.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Pusakotchiudi ,60044,1791,1741,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Rakamkarnali ,60045,1501,759,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Raniban ,60046,1478,1719,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Rawatkot ,60047,1993,1997,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Room ,60048,965,804,6.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Salleri ,60049,1479,1603,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Santalla ,60050,2347,1564,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Seri ,60051,860,874,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Sigaudi ,60052,2516,1975,2.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Sinhasain ,60053,3074,2075,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Tilepata ,60054,2345,1954,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Toli ,60055,1424,1345,1.0,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,Tolijaisi ,60056,2838,2128,1.0,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Archhani ,61001,1386,1337,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Bhagawatitol ,61002,1646,1242,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Bhoor ,61003,2246,2381,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Daha ,61004,1929,1619,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Dandagaun ,61005,2689,2697,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Dasera ,61006,3429,3032,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Dhime ,61007,3310,2435,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Garkhakot ,61008,2712,1955,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Jagatipur ,61009,3160,3008,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Jhapra ,61010,2324,2079,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Jungathapachaur ,61011,1910,1939,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Karkigaun ,61012,2577,2400,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Khagenkot ,61013,1699,1668,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Khalanga ,61014,4690,4555,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Kortrang ,61015,1506,1191,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Lahai ,61016,2372,2327,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Majhakot ,61017,3304,2839,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Nayakwada ,61018,2587,2189,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Paink ,61019,1979,1631,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Pajaru ,61020,3408,2550,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Punama ,61021,2951,3092,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Ragda ,61022,1547,1408,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Ramidanda ,61023,1028,846,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Rokayagaun ,61024,1452,1221,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Sakala ,61025,2429,2230,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Salma ,61026,2497,2468,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Sima ,61027,2289,2070,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Suwanauli ,61028,1278,1101,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Talegaun ,61029,1270,1216,,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,Thalaraikar ,61030,2072,1924,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Bhijer ,62001,341,179,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Chharka ,62002,294,291,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Dho ,62003,340,359,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Dunai ,62004,1237,976,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Jufal ,62005,903,848,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Kaigaun ,62006,380,375,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Kalika ,62007,554,473,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Lawan ,62008,646,646,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Laha ,62009,429,429,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Likhu ,62010,913,819,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Majhfal ,62011,876,876,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Mukot ,62012,302,298,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Narku ,62013,666,536,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Pahada ,62014,887,791,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Phoksundo ,62015,234,225,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Raha ,62016,325,319,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Rimi ,62017,510,507,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Sahartara ,62018,718,768,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Saldang ,62019,787,795,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Sarmi ,62020,890,731,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Suhun ,62021,578,573,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Tinje ,62022,491,509,,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,Tripurakot ,62023,1109,965,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Badki ,63001,1935,1756,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Birat ,63002,1417,1416,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Buvramadichaur ,63003,528,542,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Chandannath ,63004,3363,3130,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Chhumchaur ,63005,1041,843,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Depalgaun ,63006,913,870,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Dhapa ,63007,1300,1379,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Dillichaur ,63008,1941,1618,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Garjyangkot ,63009,1396,1462,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Ghodemahadev ,63010,1025,907,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Guthichaur ,63011,1439,1097,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Haku ,63012,963,908,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Kalikakhetu ,63013,1242,935,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Kanakasundari ,63014,1194,1277,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Kartikswami ,63015,844,866,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Kudari ,63016,2252,1851,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Labhra ,63017,1126,1030,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Lihi(Rara) ,63018,1342,1056,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Mahabepattharkhola ,63019,1456,1046,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Mahatgaun ,63020,1612,1413,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Malikabota ,63021,738,667,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Malikathota ,63022,1805,1219,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Narakot ,63023,1659,1408,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Pandawagufa ,63024,1602,1411,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Patarasi ,63025,1543,1277,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Patmara ,63026,1247,1273,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Sanigaun ,63027,2017,1903,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Talium ,63028,1838,1762,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Tamti ,63029,1959,1443,,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,Tatopani ,63030,1890,1466,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Badalkot ,64001,1498,1105,1.0,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Chhapre ,64002,1808,1364,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Chilkhaya ,64003,1925,1643,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Daha ,64004,2447,1793,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Dholagoh ,64005,3098,2715,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Gela ,64006,1657,1476,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Jubika ,64007,970,935,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Khin ,64008,2263,1368,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Kotbada ,64009,1693,2770,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Kumalgaun ,64010,1570,1437,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Lalu ,64011,2391,2263,3.0,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Malkot ,64012,1688,2469,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Manma ,64013,3625,2792,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Marta ,64014,3440,2191,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Mehalmudi ,64015,1965,1000,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Mugraha ,64016,1170,1075,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Mumra ,64017,1450,2226,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Nanikot ,64018,2605,1620,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Odanaku ,64019,1440,1635,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Pakha ,64020,1626,1448,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Phui Mahadev ,64021,1272,2074,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Phukot ,64022,2257,1557,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Ranku ,64023,1830,1398,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Ramnakot ,64024,1770,1031,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Ranchuli ,64025,919,1466,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Rupsa ,64026,1714,1860,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Sipkhana ,64027,2440,2034,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Syuna ,64028,2296,1777,,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Sukatiya ,64029,2235,1565,1.0,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,Thirpu ,64030,1917,1704,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Bhiyee ,65001,618,527,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Dhainakot ,65002,960,908,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Dolphu ,65003,253,308,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Gumtha ,65004,960,730,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Hyanglu ,65005,782,989,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Jima ,65006,1038,1010,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Karkibada ,65007,1068,1322,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Kimari ,65008,269,355,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Kotdanda ,65009,793,1119,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Mangri ,65010,1110,907,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Mugu ,65011,315,317,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Natharpu ,65012,762,628,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Photu ,65013,645,465,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Pina ,65014,1771,1350,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Pulu ,65015,484,455,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Rara(Gilas) ,65016,760,540,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Rarakalai ,65017,798,538,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Rowa ,65018,1702,1590,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Ruga ,65019,1657,1366,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Khaumale ,65020,907,885,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Seri ,65021,1419,811,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Shrikot ,65022,1927,1340,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Shreenagar ,65023,2710,1361,,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,Sukhadhik ,65024,1260,318,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Baraigaun ,66001,464,472,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Bargaun ,66002,379,460,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Chhipra ,66003,467,414,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Dandafaya ,66004,860,747,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Darma ,66005,1055,723,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Gothi ,66006,459,517,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Hepka ,66007,493,503,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Jair ,66008,953,784,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Kalika ,66009,1427,1088,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Khagalgaun ,66010,516,573,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Kharpunath ,66011,592,588,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Lali ,66012,590,591,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Limi ,66013,408,443,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Madana ,66014,627,575,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Maila ,66015,1924,1341,,Mid-Western
